IRS_ID,IRS_ProductID,PM_GrossWeight,PM_MaxOffset,PM_MinOffset,IRS_PackSize,IRS_BatchID,IRS_PhysicalLocation,IRS_CompanyID,IRS_RandomNo,IRS_ParentRandomNo,BL_ExpDate,IRS_ToSCP,isExpired,_batch_index,Timestamp,Status,SHPD_ShipmentMID,SHPH_ShipmentCode,PL_ProductId,SHPD_ProductName,SCPM_Code,MachinePass,CameraPass,TotalPassCount,CurrentWeight,ProductDynamicWeight
128,33,5.5,500,500,1,61,3,1,0101025NQMV18J,,2026-06-02T13:00:00.000Z,,0,0,2026-02-03 15:19:00,PASS,32,WH_10,33,DEMO 4,RM,YES,YES,2,5830,5500
126,32,5.5,500,500,1,60,3,1,010102474BH88N,,2026-06-02T13:00:00.000Z,,0,0,2026-02-03 15:21:50,PASS,31,WH_10,32,DEMO 3,RM,YES,YES,3,5790,5500
130,34,5.5,500,500,1,62,3,1,0101026I2B3VII,,2026-06-02T13:00:00.000Z,,0,0,2026-02-03 15:23:37,PASS,33,WH_10,34,DEMO 5,RM,YES,YES,4,5800,5500
125,31,5.5,500,500,1,59,3,1,0101023AYJFTLY,,2026-06-02T13:00:00.000Z,,0,0,2026-02-03 15:26:01,PASS,29,WH_10,31,DEMO 2,JC,YES,YES,1,5715,5500
122,30,5.5,500,500,1,58,3,1,01010223PZ92K1,,2026-06-02T13:00:00.000Z,,0,0,2026-02-03 15:26:34,PASS,28,WH_10,30,DEMO 1,JC,YES,YES,2,5755,5500
123,30,5.5,500,500,1,58,3,1,0101022V1XZJCW,,2026-06-02T13:00:00.000Z,,0,0,2026-02-03 15:27:02,PASS,28,WH_10,30,DEMO 1,JC,YES,YES,3,5790,5500
131,34,5.5,500,500,1,63,3,1,0101026QRESSOG,,2026-06-02T13:00:00.000Z,,0,,2026-02-03 15:28:44,PASS,30,WH_10,34,DEMO 5,JC,YES,YES,4,5685,5500
