Timestamp,BatchId,UserId,CurrentAlarm,MachineStatus,TotalProductCount,TotalPassCount,ProductDynamicWeight,OffsetPlus,OffsetMinus,CurrentWeight,CurrentWeightStatus,UnderWeightCount,OverWeightCount,DoubleCounts,BatchStatus,RSN,RSN_JSON,Status,SCPM_Code,ReasonCode,ReasonDescription
2026-01-22 14:56:45,1,1,2,1550,9999,8888,0,1,1.55,0.12,0.08,0,0,0,1,0101002N57S3RR,"{""IRS_RandomNo"": ""0101002N57S3RR""}",FAIL,JC01,3,CORRECT_RSN_WEIGHT_FAIL
2026-01-22 15:07:15,54281,54281,2,1550,9999,8888,0,1,1.55,0.12,0.08,0,0,0,1,0101002N57S3RR,"{""IRS_RandomNo"": ""0101002N57S3RR""}",FAIL,JC01,3,CORRECT_RSN_WEIGHT_FAIL
2026-01-22 15:08:15,54282,54282,2,1550,9999,8888,0,1,1.55,0.12,0.08,0,0,0,1,0101002N57S3RR,"{""IRS_RandomNo"": ""0101002N57S3RR""}",FAIL,JC01,3,CORRECT_RSN_WEIGHT_FAIL
2026-01-22 16:58:32,54281,54281,2,1550,9999,8888,0,1,1.55,0.12,0.08,0,0,0,1,0101002N57S3RR,"{""IRS_RandomNo"": ""0101002N57S3RR""}",FAIL,JC01,3,CORRECT_RSN_WEIGHT_FAIL
