IRS_ID,IRS_ProductID,PM_GrossWeight,PM_MaxOffset,PM_MinOffset,IRS_PackSize,IRS_BatchID,IRS_PhysicalLocation,IRS_CompanyID,IRS_RandomNo,IRS_ParentRandomNo,BL_ExpDate,IRS_ToSCP,isExpired
7,1,5,1.0,1.0,1,4,3,1,0101001R6A0N0U,,2026-04-30T13:00:00.000Z,,0
4,2,5,0.1,0.1,1,2,3,1,0101002GMF21S9,,2026-05-08T13:00:00.000Z,,0
